UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2021,18,4295446,2194612,2100834,1615660,1533708,317592,311191,33580,32147,122154,121187,6291,6045,99335,96556,1706320,1621952,368309,360498,56028,54101,159057,156982,13773,13077,1657583,1584903,1149210,1085214,290052,285228,17635,17026,116617,115842,4413,4254,79656,77339,1222147,1156150,331374,325407,32508,31603,147797,145986,10043,9610,537029,515931,466450,448494,27540,25963,15945,15121,5537,5345,1878,1791,19679,19217,484173,465802,36935,35091,23520,22498,11260,10996,3730,3467
R,7,2021,19,4275994,2183772,2092222,1606403,1526397,321705,315532,33433,31688,120718,119189,6071,5879,95442,93537,1693479,1611445,370185,363675,55633,53799,155909,153116,13200,12884,1654287,1585832,1145888,1085737,294612,289759,17811,17108,115373,114117,4299,4116,76304,74995,1215721,1154193,334107,329042,32430,31885,144979,142679,9737,9455,529485,506390,460515,440660,27093,25773,15622,14580,5345,5072,1772,1763,19138,18542,477758,457252,36078,34633,23203,21914,10930,10437,3463,3429
R,7,2021,20,4351761,2221714,2130047,1630305,1551774,329834,323953,33301,32014,126871,124292,6016,5924,95387,92090,1717000,1635539,378024,370885,56036,53928,162114,157874,13212,12945,1693214,1624902,1170051,1111477,302949,298594,18036,17492,121583,119340,4317,4105,76278,73894,1239492,1178892,342071,336956,33292,32246,151378,147750,9765,9434,528500,505145,460254,440297,26885,25359,15265,14522,5288,4952,1699,1819,19109,18196,477508,456647,35953,33929,22744,21682,10736,10124,3447,3511
R,7,2021,21,4351686,2221045,2130641,1628857,1549569,334386,328895,33774,32263,125382,123726,6162,5835,92484,90353,1712995,1631327,381051,375274,56691,54546,158769,156110,13147,12710,1698737,1632158,1173489,1115395,308007,303603,18506,17743,120177,118788,4413,4153,74145,72476,1241078,1181136,345988,341405,33965,32896,148507,146088,9778,9392,522308,498483,455368,434174,26379,25292,15268,14520,5205,4938,1749,1682,18339,17877,471917,450191,35063,33869,22726,21650,10262,10022,3369,3318
R,7,2021,22,4282660,2184011,2098649,1604838,1529737,326328,321888,32621,31719,124210,122418,6102,5652,89912,87235,1686433,1608688,371349,366270,55129,53839,156675,153448,13259,12370,1677896,1613376,1163504,1106883,300693,297291,18065,17574,119060,117524,4344,4051,72230,70053,1229190,1170396,337445,333659,33513,32816,146516,143571,9854,9221,506115,485273,441334,422854,25635,24597,14556,14145,5150,4894,1758,1601,17682,17182,457243,438292,33904,32611,21616,21023,10159,9877,3405,3149
R,7,2021,23,4274223,2177642,2096581,1595609,1523280,327191,322913,32500,31724,129612,128268,6084,5732,86646,84664,1673963,1599968,370280,365544,54697,53510,160676,158259,12849,12195,1679179,1619048,1160411,1106553,302272,298979,17868,17751,124622,123426,4417,4116,69589,68223,1223451,1168488,337477,333883,33093,32896,150911,148809,9670,9108,498463,477533,435198,416727,24919,23934,14632,13973,4990,4842,1667,1616,17057,16441,450512,431480,32803,31661,21604,20614,9765,9450,3179,3087
R,7,2021,24,4282399,2178443,2103956,1594309,1527844,325530,322282,32254,31156,136245,134356,6115,5682,83990,82636,1670288,1602306,366566,363332,54502,53201,166577,163707,12769,12228,1684140,1630773,1162840,1114556,300952,298938,17684,17362,131288,129601,4425,4119,66951,66197,1223552,1174249,334044,332332,32888,32617,156917,154414,9547,9178,494303,473183,431469,413288,24578,23344,14570,13794,4957,4755,1690,1563,17039,16439,446736,428057,32522,31000,21614,20584,9660,9293,3222,3050
R,7,2021,25,4311779,2194821,2116958,1606751,1536105,324798,323059,32217,30892,142522,140832,6277,5933,82256,80137,1681023,1608286,364318,362193,54657,52854,172326,169638,12862,12422,1703192,1645534,1176878,1123763,300636,299989,17805,17215,137694,136037,4542,4278,65637,64252,1236231,1181721,332552,331748,33192,32466,162964,160424,9671,9388,491629,471424,429873,412342,24162,23070,14412,13677,4828,4795,1735,1655,16619,15885,444792,426565,31766,30445,21465,20388,9362,9214,3191,3034
R,7,2021,26,4390152,2232831,2157321,1627144,1558131,340263,337258,32571,31575,146063,145474,6462,6260,80328,78623,1699119,1628407,378246,375479,55332,53628,175241,173699,13251,12860,1738017,1682806,1194175,1143186,315655,313559,18230,17661,141087,140741,4721,4558,64149,63101,1251638,1199643,346244,344513,34110,33228,165936,164658,10004,9766,494814,474515,432969,414945,24608,23699,14341,13914,4976,4733,1741,1702,16179,15522,447481,428764,32002,30966,21222,20400,9305,9041,3247,3094
R,7,2021,27,4484117,2280112,2204005,1653877,1582537,356903,353280,33191,32460,151519,151613,6502,6440,78120,77675,1723494,1651679,392925,390252,56085,55169,180247,179525,13408,13096,1779435,1725719,1215025,1164254,331870,329226,18878,18367,146700,146814,4794,4746,62168,62312,1270395,1219716,360731,359161,34860,34487,171090,170504,10197,9964,500677,478286,438852,418283,25033,24054,14313,14093,4819,4799,1708,1694,15952,15363,453099,431963,32194,31091,21225,20682,9157,9021,3211,3132
R,7,2021,28,4557253,2315322,2241931,1675685,1605690,368378,363207,34487,33250,155076,158438,6739,6499,74957,74847,1742249,1672066,402179,398041,57065,55888,182942,185526,13443,13091,1811173,1762922,1233855,1186382,342790,339150,19566,19135,150327,153601,4918,4777,59717,59877,1286886,1239475,369728,367056,35370,35184,174181,176736,10236,9970,504149,479009,441830,419308,25588,24057,14921,14115,4749,4837,1821,1722,15240,14970,455363,432591,32451,30985,21695,20704,8761,8790,3207,3121
R,7,2021,29,4662407,2361550,2300857,1711107,1646607,373254,372688,35750,33869,161076,166683,6989,6638,73374,74372,1775838,1712077,404990,406302,58589,56416,188873,194632,13831,13467,1850770,1816874,1263923,1223945,347264,347294,20307,19722,156193,161668,5027,4900,58056,59345,1315079,1276198,372099,373985,36310,35712,179985,185520,10461,10216,510780,483983,447184,422662,25990,25394,15443,14147,4883,5015,1962,1738,15318,15027,460759,435879,32891,32317,22279,20704,8888,9112,3370,3251
R,7,2021,30,4732872,2391733,2341139,1734661,1673971,375076,378836,35617,33230,168815,175683,7638,7050,69926,72369,1795442,1737026,404640,411393,57412,55045,196490,203722,14670,14048,1884141,1866014,1291889,1260969,348269,352578,20027,19445,163586,170323,5555,5254,54815,57445,1339343,1310892,371045,378218,35087,34772,187262,194209,11106,10846,507592,475125,442772,413002,26807,26258,15590,13785,5229,5360,2083,1796,15111,14924,456099,426134,33595,33175,22325,20273,9228,9513,3564,3202
R,7,2021,31,4747555,2396590,2350965,1745821,1684133,369470,377500,35281,32583,172772,180984,7826,7196,65420,68569,1802856,1743982,396406,407661,55595,53680,199143,207507,14415,13793,1890126,1882743,1303391,1277145,342922,351112,19525,19129,167519,175778,5613,5391,51156,54188,1347789,1324268,363476,374570,33541,33860,190112,198506,10828,10661,506464,468222,442430,406988,26548,26388,15756,13454,5253,5206,2213,1805,14264,14381,455067,419714,32930,33091,22054,19820,9031,9001,3587,3132
R,7,2021,32,4614600,2331336,2283264,1705886,1637134,348710,359880,34136,30991,173909,184250,7645,6891,61050,64118,1759086,1692943,373381,387605,53500,50642,198476,209590,13792,13160,1842308,1835676,1278602,1247695,323235,334611,18595,18118,168895,179103,5624,5205,47357,50944,1319705,1291849,341671,356238,31745,31966,189964,200949,10548,10229,489028,447588,427284,389439,25475,25269,15541,12873,5014,5147,2021,1686,13693,13174,439381,401094,31710,31367,21755,18676,8512,8641,3244,2931
R,7,2021,33,4534312,2290027,2244285,1691741,1623725,328546,341244,33717,30479,170342,180967,7671,6842,58010,61028,1742087,1676907,351330,367391,52048,49323,194219,205151,13767,12884,1799542,1800141,1261921,1236827,304008,316537,17993,17504,165496,176117,5545,5169,44579,47987,1300421,1278543,320785,336496,30194,30604,185951,196884,10369,10039,490485,444144,429820,386898,24538,24707,15724,12975,4846,4850,2126,1673,13431,13041,441666,398364,30545,30895,21854,18719,8268,8267,3398,2845
R,7,2021,34,4484944,2269510,2215434,1689131,1610692,316910,330737,32806,29593,168335,178636,7573,6782,54755,58994,1736706,1662121,338395,355694,50532,48288,190685,201961,13224,12539,1782773,1774774,1261469,1226320,293132,306530,17415,16939,163485,173914,5433,5027,41839,46044,1297569,1266290,308743,325422,29213,29829,182662,193961,9986,9630,486737,440660,427662,384372,23778,24207,15391,12654,4850,4722,2140,1755,12916,12950,439137,395831,29652,30272,21319,18459,8023,8000,3238,2909
R,7,2021,35,4495424,2276699,2218725,1704208,1621628,309909,325553,32553,29502,168939,178935,7695,6860,53395,56247,1750528,1670342,330308,348888,50094,47814,190755,201218,13431,12557,1784964,1777879,1271863,1236402,286047,301457,16744,16634,164112,174320,5499,5192,40699,43874,1306963,1274207,300736,319087,28414,29418,182767,193380,10086,9787,491735,440846,432345,385226,23862,24096,15809,12868,4827,4615,2196,1668,12696,12373,443565,396135,29572,29801,21680,18396,7988,7838,3345,2770
R,7,2021,36,4492542,2272011,2220531,1707175,1626185,305583,322290,31832,29259,168493,180713,7592,6750,51336,55334,1751678,1674180,324839,344538,49078,47575,189480,202974,13188,12415,1781436,1779909,1275162,1240902,282352,298356,16294,16490,163722,176169,5369,5106,38537,42886,1308293,1277899,295898,314782,27596,29224,181579,195292,9813,9664,490575,440622,432013,385283,23231,23934,15538,12769,4771,4544,2223,1644,12799,12448,443385,396281,28941,29756,21482,18351,7901,7682,3375,2751
R,7,2021,37,4399455,2221245,2178210,1671196,1595542,293357,313257,31463,28809,168603,180464,7314,6586,49312,53552,1713884,1641914,311649,334196,48288,46892,188887,202307,12665,12223,1741810,1742761,1248731,1214250,270887,290157,16061,16082,163807,176085,5227,4906,37097,41281,1280608,1249808,283759,305480,27156,28592,181077,194709,9467,9424,479435,435449,422465,381292,22470,23100,15402,12727,4796,4379,2087,1680,12215,12271,433276,392106,27890,28716,21132,18300,7810,7598,3198,2799
R,7,2021,38,4465322,2252853,2212469,1700778,1623778,296023,317853,32064,29344,166881,181023,7396,6806,49711,53665,1743863,1670077,314265,338756,49111,47866,187235,202668,12810,12485,1765812,1768449,1271017,1235543,273540,293720,16214,16285,162153,176504,5311,5104,37577,41293,1303313,1270953,286386,308987,27640,29076,179474,195013,9625,9652,487041,444020,429761,388235,22483,24133,15850,13059,4728,4519,2085,1702,12134,12372,440550,399124,27879,29769,21471,18790,7761,7655,3185,2833
R,7,2021,39,4458168,2246791,2211377,1700487,1625616,294376,318095,31517,28650,164670,180005,7427,6705,48314,52306,1742297,1670664,312008,338717,48567,46978,184176,200802,12763,12223,1760748,1764854,1271656,1234234,271812,294336,15930,15621,159937,175359,5306,4949,36107,40355,1302623,1268786,284124,309473,27190,28394,176369,193104,9538,9390,486043,446523,428831,391382,22564,23759,15587,13029,4733,4646,2121,1756,12207,11951,439674,401878,27884,29244,21377,18584,7807,7698,3225,2833
R,7,2021,40,4393776,2212538,2181238,1681574,1607714,290053,314935,30526,28486,155757,172697,7184,6260,47444,51146,1722417,1651882,307371,335194,47416,46456,174885,192736,12454,11669,1736113,1741611,1260719,1222454,268303,291445,15304,15751,151017,168169,5111,4589,35659,39203,1291169,1256062,280439,306144,26578,28196,167255,185293,9294,8983,476425,439627,420855,385260,21750,23490,15222,12735,4740,4528,2073,1671,11785,11943,431248,395820,26932,29050,20838,18260,7630,7443,3160,2686
R,7,2021,41,4373540,2200497,2173043,1669025,1597031,294262,320121,30759,28293,153053,170735,7146,6469,46252,50394,1708930,1640390,311099,340049,47776,46322,171382,190415,12337,11883,1720091,1733876,1245064,1211879,272141,296735,15352,15641,148343,166256,4969,4833,34222,38532,1274321,1244749,283727,311148,26602,28213,163652,182963,9089,9191,480406,439167,423961,385152,22121,23386,15407,12652,4710,4479,2177,1636,12030,11862,434609,395641,27372,28901,21174,18109,7730,7452,3248,2692
R,7,2021,42,4194477,2104152,2090325,1599502,1537599,278223,306847,28913,26691,147781,165909,6399,5957,43334,47322,1636843,1578293,293915,325297,44758,43755,164978,184434,11281,10945,1655560,1671327,1202924,1170492,257647,284348,14731,14545,143515,161658,4509,4386,32234,35898,1230416,1201120,268455,297446,25216,26319,158064,177396,8392,8411,448592,418998,396578,367107,20576,22499,14182,12146,4266,4251,1890,1571,11100,11424,406427,377173,25460,27851,19542,17436,6914,7038,2889,2534
R,7,2021,43,4100197,2055146,2045051,1570164,1511433,267184,295284,27973,26481,142213,160782,6139,5613,41473,45458,1605750,1550323,281974,312833,43360,43249,158821,178637,10582,10338,1611107,1629058,1176523,1145887,247386,273698,14141,14428,138038,156459,4383,4169,30636,34417,1202493,1175058,257496,286110,24319,26029,151970,171638,7897,7987,444039,415993,393641,365546,19798,21586,13832,12053,4175,4323,1756,1444,10837,11041,403257,375265,24478,26723,19041,17220,6851,6999,2685,2351
R,7,2021,44,4048283,2023538,2024745,1547282,1496474,261652,291912,27901,26085,140993,160682,5990,5639,39720,43953,1581497,1533967,275704,308671,42933,42544,156674,177971,10356,10350,1588160,1610806,1160958,1131728,242647,270655,14326,14562,136691,156472,4223,4130,29315,33259,1185897,1159832,252096,282476,24412,26036,149831,171053,7658,7895,435378,413939,386324,364746,19005,21257,13575,11523,4302,4210,1767,1509,10405,10694,395600,374135,23608,26195,18521,16508,6843,6918,2698,2455
R,7,2021,45,3909847,1954541,1955306,1492267,1446161,250549,279107,26862,25031,141298,158707,5570,5313,37995,40987,1524982,1481039,263567,294542,41394,40646,156497,174904,9794,9644,1530619,1550199,1115392,1088416,232313,258570,13627,13659,137254,154552,4010,3895,28023,31107,1139240,1114620,240967,269462,23348,24611,150071,168287,7360,7393,423922,405107,376875,357745,18236,20537,13235,11372,4044,4155,1560,1418,9972,9880,385742,366419,22600,25080,18046,16035,6426,6617,2434,2251
R,7,2021,46,3952445,1974232,1978213,1511735,1467572,251777,281603,26466,25104,142948,159452,5700,5087,35606,39395,1542031,1501028,263922,296142,40415,40240,157161,175125,9706,9179,1556004,1577668,1138139,1112187,234506,262285,13494,13868,138979,155479,4143,3778,26743,30071,1160614,1137431,242872,272504,23008,24515,151122,168946,7382,7095,418228,400545,373596,355385,17271,19318,12972,11236,3969,3973,1557,1309,8863,9324,381417,363597,21050,23638,17407,15725,6039,6179,2324,2084
R,7,2021,47,3876760,1934570,1942190,1482395,1441764,245203,275704,26023,24387,141595,157466,5230,5023,34124,37846,1511428,1473718,256688,289608,39506,39145,155269,172480,9096,9049,1531530,1552177,1121473,1094710,228982,257176,13301,13633,137991,153717,3851,3731,25932,29210,1143298,1119080,236919,267148,22689,24230,149762,166663,7008,7007,403040,390013,360922,347054,16221,18528,12722,10754,3604,3749,1379,1292,8192,8636,368130,354638,19769,22460,16817,14915,5507,5817,2088,2042
R,7,2021,48,3929193,1958479,1970714,1500568,1463303,251877,282878,25616,24732,141337,157608,5222,4930,33859,37263,1529300,1494725,262941,296416,39178,39538,154992,172416,9012,8829,1563141,1585643,1146236,1120518,236030,264757,13383,13941,137746,153813,3882,3703,25864,28911,1167928,1144606,243678,274524,22911,24739,149597,166593,6976,6890,395338,385071,354332,342785,15847,18121,12233,10791,3591,3795,1340,1227,7995,8352,361372,350119,19263,21892,16267,14799,5395,5823,2036,1939
R,7,2021,49,4119781,2057164,2062617,1589571,1545544,261755,292805,26180,24820,140659,157154,5169,4919,33830,37375,1618150,1577030,272607,306016,40219,40186,154058,171760,8983,8915,1664192,1680697,1237035,1205095,246168,275015,13994,14252,137008,153531,3850,3673,26137,29131,1258829,1229345,253843,284530,24114,25554,148626,166248,6969,6962,392972,381920,352536,340449,15587,17790,12186,10568,3651,3623,1319,1246,7693,8244,359321,347685,18764,21486,16105,14632,5432,5512,2014,1953
R,7,2021,50,4365888,2185483,2180405,1707555,1652499,273024,305524,26704,25719,138107,153321,5219,5015,34874,38327,1737122,1684797,284093,318946,41501,41792,151706,167970,9244,9269,1793268,1800594,1355710,1314369,257433,287690,14688,14876,134411,149700,3873,3776,27153,30183,1378487,1339535,265244,297471,25534,26985,146220,162385,7173,7311,392215,379811,351845,338130,15591,17834,12016,10843,3696,3621,1346,1239,7721,8144,358635,345262,18849,21475,15967,14807,5486,5585,2071,1958
