UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,4.2,2020,50,4278269,2143864,2134405,1679981,1627302,267257,294040,26140,24658,131659,147457,5325,5040,33502,35908,1708202,1657260,277807,306381,40686,40275,144449,161153,9337,9137,1762176,1771115,1337831,1303015,252073,277350,14300,14668,128122,143869,3990,3876,25860,28337,1359338,1326416,259425,286376,24903,26501,139174,155673,7307,7281,381688,363290,342150,324287,15184,16690,11840,9990,3537,3588,1335,1164,7642,7571,348864,330844,18382,20005,15783,13774,5275,5480,2030,1856
R,4.2,2020,51,4146050,2073953,2072097,1631064,1586582,253974,280704,25157,23719,128312,142903,4649,4780,30797,33409,1657130,1614491,263195,291952,39034,38725,139924,155324,8268,8582,1715451,1729092,1309379,1280646,239564,264811,14086,14171,125071,139613,3486,3595,23865,26256,1329356,1302321,245912,272902,24405,25565,135128,150405,6459,6769,358502,343005,321685,305936,14410,15893,11071,9548,3241,3290,1163,1185,6932,7153,327774,312170,17283,19050,14629,13160,4796,4919,1809,1813
R,4.2,2020,52,4055916,2025369,2030547,1595752,1555016,253007,281312,24353,23579,118276,133976,4673,4651,29308,32013,1620418,1581621,261834,292071,37765,38120,129287,145702,8032,8484,1675680,1695022,1282012,1255411,238692,265607,13631,14385,115195,130885,3485,3566,22665,25168,1300821,1276084,244736,273313,23573,25489,124735,141005,6321,6776,349689,335525,313740,299605,14315,15705,10722,9194,3081,3091,1188,1085,6643,6845,319597,305537,17098,18758,14192,12631,4552,4697,1711,1708
R,4.2,2020,53,4108280,2043628,2064652,1618756,1593049,253954,284912,24069,23560,113524,127275,4794,4606,28531,31250,1642562,1618958,262498,295521,37426,38135,124063,138416,8286,8239,1706097,1738196,1315276,1301331,240412,269800,13898,14747,110560,124275,3657,3506,22294,24537,1333608,1321424,246289,277405,24031,25877,119676,133877,6615,6564,337531,326456,303480,291718,13542,15112,10171,8813,2964,3000,1137,1100,6237,6713,308954,297534,16209,18116,13395,12258,4387,4539,1671,1675
R,4.2,2020,54,4179023,2075593,2103430,1641404,1621438,262405,293581,24433,23883,114414,128760,4613,4569,28324,31199,1664973,1647291,270833,303830,38070,38822,124571,139831,8097,8283,1742574,1781762,1342517,1334310,248666,278444,14273,15116,111513,125688,3542,3591,22063,24613,1360605,1354432,254450,285811,24643,26740,120297,135201,6469,6691,333019,321668,298887,287128,13739,15137,10160,8767,2901,3072,1071,978,6261,6586,304368,292859,16383,18019,13427,12082,4274,4630,1628,1592
R,4.2,2020,55,4359918,2154985,2204933,1714938,1712785,267920,302205,24887,24803,113671,128437,4720,4801,28849,31902,1738993,1739128,276223,312541,39089,40533,124003,139428,8196,8603,1829131,1885419,1422212,1427335,254660,287269,15090,16147,110796,125498,3691,3770,22682,25400,1440851,1448010,260390,294742,25990,28568,119783,135025,6612,6998,325854,319514,292726,285450,13260,14936,9797,8656,2875,2939,1029,1031,6167,6502,298142,291118,15833,17799,13099,11965,4220,4403,1584,1605
R,4.2,2020,56,4428837,2188565,2240272,1751307,1750143,264653,297627,24445,24628,115038,131473,4483,4611,28639,31790,1775081,1776342,272669,307537,38889,40536,125190,142453,8057,8468,1877482,1931428,1472227,1474551,251630,283163,15070,16067,112303,128616,3492,3630,22760,25401,1490913,1495220,257242,290309,26344,28781,121129,138078,6519,6872,311083,308844,279080,275592,13023,14464,9375,8561,2735,2857,991,981,5879,6389,284168,281122,15427,17228,12545,11755,4061,4375,1538,1596
R,4.2,2020,57,4424678,2179248,2245430,1747431,1760945,261196,295578,24060,24331,114094,128643,4338,4554,28129,31379,1770947,1786742,268837,305423,38160,40366,124151,139229,7720,8254,1881056,1946236,1479414,1493577,248974,281905,15092,16061,111452,125890,3411,3638,22713,25165,1498188,1513989,254360,289005,26361,28881,120278,135099,6327,6764,298192,299194,268017,267368,12222,13673,8968,8270,2642,2753,927,916,5416,6214,272759,272753,14477,16418,11799,11485,3873,4130,1393,1490
R,4.2,2020,58,4458189,2194222,2263967,1777124,1791698,257400,293803,23758,24359,103700,118800,4338,4334,27902,30973,1800386,1817072,264894,303541,38055,40519,113563,129140,7782,7957,1907949,1978534,1519790,1536757,245728,280879,15193,16361,101245,116122,3495,3445,22498,24970,1538375,1556993,250983,287942,26610,29469,109865,125064,6414,6483,286273,285433,257334,254941,11672,12924,8565,7998,2455,2678,843,889,5404,6003,262011,260079,13911,15599,11445,11050,3698,4076,1368,1474
R,4.2,2020,59,4424325,2170967,2253358,1758409,1784194,255068,291237,23019,23780,102910,119954,4173,4298,27388,29895,1781249,1808710,262234,300283,37230,39534,112578,130006,7454,7871,1899109,1977561,1514242,1537171,243990,278796,14770,16366,100475,117352,3366,3486,22266,24390,1532561,1556925,249125,285493,26196,29251,109017,126106,6162,6538,271858,275797,244167,247023,11078,12441,8249,7414,2435,2602,807,812,5122,5505,248688,251785,13109,14790,11034,10283,3561,3900,1292,1333
R,4.2,2020,60,4348899,2132274,2216625,1725400,1752294,251691,288954,22387,23341,101854,118607,4213,4064,26729,29365,1747746,1776281,258752,298076,36266,38990,111322,128208,7405,7513,1870859,1952883,1490665,1516688,240926,276806,14579,16120,99540,116132,3375,3271,21774,23866,1508723,1535922,245945,283565,25782,28899,107888,124441,6076,6186,261415,263742,234735,235606,10765,12148,7808,7221,2314,2475,838,793,4955,5499,239023,240359,12807,14511,10484,10091,3434,3767,1329,1327
R,4.2,2020,61,4281126,2088286,2192840,1699488,1743935,240927,279020,20736,22155,98187,116236,3804,3850,25144,27644,1720434,1766658,247457,287229,34082,37274,106879,125218,6722,6988,1849542,1945363,1485072,1522415,230851,267635,13795,15414,96084,113977,3094,3165,20646,22757,1502123,1540940,235515,273709,24749,27959,103745,121857,5580,5872,238744,247477,214416,221520,10076,11385,6941,6741,2103,2259,710,685,4498,4887,218311,225718,11942,13520,9333,9315,3134,3361,1142,1116
R,4.2,2020,62,4254531,2070631,2183900,1691251,1745210,233830,272022,20460,21674,96672,114140,3659,3773,24759,27081,1711809,1767311,240244,280246,33754,36574,105227,122778,6538,6857,1841685,1944012,1485704,1530192,224307,261139,13616,15317,94612,112053,3003,3066,20443,22245,1502518,1548130,228968,267279,24599,27643,102222,119584,5454,5716,228946,239888,205547,215018,9523,10883,6844,6357,2060,2087,656,707,4316,4836,209291,219181,11276,12967,9155,8931,3005,3194,1084,1141
R,4.2,2020,63,4111094,1992059,2119035,1630086,1692957,222254,264877,19409,20636,93587,111115,3495,3467,23228,25983,1649415,1714345,228296,272578,32148,35373,101360,119045,6151,6439,1778289,1891772,1438302,1489476,213231,254369,12950,14629,91730,109036,2844,2874,19232,21388,1454142,1506863,217615,260032,23500,26941,98662,115965,5145,5410,213770,227263,191784,203481,9023,10508,6459,6007,1857,2079,651,593,3996,4595,195273,207482,10681,12546,8648,8432,2698,3080,1006,1029
R,4.2,2020,64,3985930,1919394,2066536,1573537,1653475,210933,254284,18451,20213,91214,110157,3184,3516,22075,24891,1591911,1673768,216653,261728,30476,34264,98590,117973,5745,6299,1716125,1846821,1391119,1456693,202308,244266,12337,14413,89447,108114,2633,2905,18281,20430,1406188,1473163,206416,249722,22292,26126,96028,114903,4864,5268,203269,219715,182418,196782,8625,10018,6114,5800,1767,2043,551,611,3794,4461,185723,200605,10237,12006,8184,8138,2562,3070,881,1031
R,4.2,2020,65,3877990,1860653,2017337,1531752,1620289,199242,243015,17270,18617,88369,108672,3074,3294,20946,23450,1549118,1639390,204612,250074,28935,31887,95317,115840,5483,5974,1670457,1809067,1360256,1432442,191369,234045,11946,13583,86701,106843,2570,2725,17615,19429,1374727,1448037,195313,239343,21813,24753,92940,113143,4658,5050,190196,208270,171496,187847,7873,8970,5324,5034,1668,1829,504,569,3331,4021,174391,191353,9299,10731,7122,7134,2377,2697,825,924
R,4.2,2020,66,3720289,1775115,1945174,1472403,1573340,182257,228293,15975,17491,82385,101088,2726,3024,19369,21938,1488542,1591229,187115,234735,27021,30208,88588,107710,4882,5528,1601757,1752008,1316133,1399260,174946,219888,11123,12749,80988,99401,2270,2514,16297,18196,1329606,1413899,178502,224662,20532,23454,86519,105251,4167,4701,173358,193166,156270,174080,7311,8405,4852,4742,1397,1687,456,510,3072,3742,158936,177330,8613,10073,6489,6754,2069,2459,715,827
R,4.2,2020,67,3587694,1704189,1883505,1419413,1529292,169368,215089,14625,16470,80213,99315,2712,2910,17858,20429,1434246,1545975,173793,220961,24733,28355,86054,105500,4793,5282,1544728,1702246,1275538,1365552,162648,207237,10285,12091,78870,97721,2320,2441,15067,17204,1287937,1379445,165880,211721,18904,22265,84094,103157,4143,4506,159461,181259,143875,163740,6720,7852,4340,4379,1343,1594,392,469,2791,3225,146309,166530,7913,9240,5829,6090,1960,2343,650,776
R,4.2,2020,68,3467306,1641860,1825446,1376992,1489447,159216,206793,13675,15451,72949,91942,2404,2705,16624,19108,1390796,1505170,163322,212288,23415,26850,78094,97401,4354,4879,1491994,1655595,1241210,1336102,153206,199234,9765,11470,71712,90496,2045,2278,14056,16015,1252792,1349092,156244,203392,18046,21234,76340,95291,3753,4174,149866,169851,135782,153345,6010,7559,3910,3981,1237,1446,359,427,2568,3093,138004,156078,7078,8896,5369,5616,1754,2110,601,705
R,4.2,2020,69,3231499,1518227,1713272,1266206,1389070,150320,197904,12888,14537,70804,91400,2291,2460,15718,17901,1279275,1403615,154211,203172,22069,25168,75712,96648,4129,4551,1378372,1551557,1139683,1242924,144511,190901,9266,10665,69611,89938,1960,2092,13341,15037,1150674,1254984,147379,194919,17172,19776,74007,94528,3597,3887,139855,161715,126523,146146,5809,7003,3622,3872,1193,1462,331,368,2377,2864,128601,148631,6832,8253,4897,5392,1705,2120,532,664
R,4.2,2020,70,3139619,1472259,1667360,1229247,1354273,142487,188694,12392,13677,71036,91055,2353,2540,14744,17121,1241473,1368147,146144,193765,21180,23816,75492,95989,4092,4544,1341336,1514302,1110625,1215756,137132,181992,9065,10231,69975,89749,1981,2156,12558,14418,1120982,1227307,139915,185848,16612,18976,73931,94065,3520,3917,130923,153058,118622,138517,5355,6702,3327,3446,1061,1306,372,384,2186,2703,120491,140840,6229,7917,4568,4840,1561,1924,572,627
R,4.2,2020,71,3051488,1427331,1624157,1202400,1333049,130988,176245,11526,12867,66425,83528,2186,2376,13806,16092,1213855,1346275,134333,180860,19781,22621,70621,88025,3798,4169,1307282,1481252,1093487,1203437,126181,170159,8498,9669,65446,82313,1862,2034,11808,13640,1103208,1214538,128710,173685,15664,18175,69182,86251,3281,3600,120049,142905,108913,129612,4807,6086,3028,3198,979,1215,324,342,1998,2452,110647,131737,5623,7175,4117,4446,1439,1774,517,569
R,4.2,2020,72,3050318,1426770,1623548,1216428,1350944,122180,165082,10871,12119,61903,77560,1985,2119,13403,15724,1227621,1363945,125450,169524,19041,21671,65773,81933,3517,3892,1312082,1486866,1112272,1226780,117623,159352,8031,9207,60956,76409,1705,1804,11495,13314,1121792,1237665,120113,162766,15156,17488,64394,80255,3079,3368,114688,136682,104156,124164,4557,5730,2840,2912,947,1151,280,315,1908,2410,105829,126280,5337,6758,3885,4183,1379,1678,438,524
R,4.2,2020,73,3030371,1426315,1604056,1228759,1349588,113784,152366,10569,11697,58573,73452,1821,1882,12809,15071,1239600,1362149,116754,156485,18492,20964,62148,77545,3299,3562,1318037,1474235,1130052,1231502,109625,146916,7911,8960,57810,72361,1568,1604,11071,12892,1139376,1242139,111896,150102,14914,17062,60978,75998,2870,3102,108278,129821,98707,118086,4159,5450,2658,2737,763,1091,253,278,1738,2179,100224,120010,4858,6383,3578,3902,1170,1547,429,460
R,4.2,2020,74,2163792,993283,1170509,841027,967435,86088,121774,7817,8992,47121,59050,1602,1683,9628,11575,849012,976970,88429,125000,13513,15747,50046,62445,2817,3081,905525,1059440,761116,866350,82633,117093,5697,6686,46467,58171,1386,1455,8226,9685,767897,874245,84395,119494,10635,12458,49075,61130,2450,2702,87758,111069,79911,101085,3455,4681,2120,2306,654,879,216,228,1402,1890,81115,102725,4034,5506,2878,3289,971,1315,367,379
R,4.2,2020,75,2133922,977322,1156600,830868,959505,82949,118227,7482,8723,45260,57138,1398,1608,9365,11399,838730,968937,85165,121421,13036,15488,47997,60403,2621,2979,895392,1052955,756140,865039,79836,114021,5576,6569,44593,56281,1205,1373,8042,9672,762827,872978,81503,116443,10447,12445,47034,59150,2308,2588,81930,103645,74728,94466,3113,4206,1906,2154,667,857,193,235,1323,1727,75903,95959,3662,4978,2589,3043,963,1253,313,391
R,4.2,2020,76,2096408,953430,1142978,818923,960416,76583,110853,6876,8124,41336,51485,1269,1338,8443,10762,826049,969335,78442,113814,12025,14598,43769,54435,2336,2659,879306,1045816,751229,871564,73674,107041,5172,6219,40790,50703,1108,1170,7333,9119,757397,879060,75107,109297,9735,11844,42954,53287,2053,2346,74124,97162,67694,88852,2909,3812,1704,1905,546,782,161,168,1110,1643,68652,90275,3335,4517,2290,2754,815,1148,283,313
R,4.2,2020,77,2052710,927560,1125150,801321,951207,71701,106635,6317,7609,39078,48345,1101,1298,8042,10056,808099,959585,73593,109366,11303,13831,41258,51036,2057,2417,859550,1032844,739147,867049,69005,102753,4866,5743,38567,47647,973,1096,6992,8556,745036,874136,70450,104803,9314,11208,40503,50003,1812,2088,68010,92306,62174,84158,2696,3882,1451,1866,511,698,128,202,1050,1500,63063,85449,3143,4563,1989,2623,755,1033,245,329
R,4.2,2020,78,1756720,784708,972012,674088,816260,61805,94259,5607,6599,35218,44882,980,1140,7010,8872,679947,823656,63430,96661,9866,11962,37256,47325,1813,2131,724405,890783,618926,741765,59475,91164,4311,5021,34762,44258,849,955,6082,7620,623983,748068,60728,93025,8087,9729,36573,46410,1592,1848,60303,81229,55162,74495,2330,3095,1296,1578,456,624,131,185,928,1252,55964,75588,2702,3636,1779,2233,683,915,221,283
R,4.2,2020,79,1573231,695593,877638,595094,734838,55474,86421,5001,6072,32905,41373,895,1040,6224,7894,600306,741360,56864,88557,8785,10804,34756,43634,1671,1976,639754,801353,543922,664894,53335,83364,3821,4705,32496,40787,791,874,5389,6729,548424,670416,54385,84998,7167,8836,34135,42769,1475,1700,55839,76285,51172,69944,2139,3057,1180,1367,409,586,104,166,835,1165,51882,70944,2479,3559,1618,1968,621,865,196,276
R,4.2,2020,80,1434237,625256,808981,532960,674738,50656,81167,4477,5647,30538,38811,832,1028,5793,7590,537855,681038,51964,83291,7846,10121,32322,40945,1535,1950,573842,737189,485947,609042,48645,78296,3403,4312,30124,38258,712,847,5011,6434,490159,614349,49625,79885,6370,8198,31733,40135,1346,1655,51414,71792,47013,65696,2011,2871,1074,1335,414,553,120,181,782,1156,47696,66689,2339,3406,1476,1923,589,810,189,295
R,4.2,2020,81,1347450,582719,764731,500689,644234,44942,73199,3934,5130,27426,34617,687,909,5041,6642,504965,649791,46123,74948,6965,9111,28911,36500,1259,1700,536145,698256,457979,583286,43139,70506,3012,3925,27076,34124,585,768,4354,5647,461646,587992,44031,71816,5672,7406,28407,35764,1105,1450,46574,66475,42710,60948,1803,2693,922,1205,350,493,102,141,687,995,43319,61799,2092,3132,1293,1705,504,736,154,250
R,4.2,2020,82,1235939,527386,708553,452552,596173,40697,68090,3599,4708,25222,32727,655,870,4661,5985,456481,601146,41801,69742,6355,8164,26644,34445,1189,1587,484889,646917,413540,539714,39121,65568,2737,3608,24915,32266,550,711,4026,5050,416921,543871,39959,66827,5169,6599,26174,33767,1017,1334,42497,61636,39012,56459,1576,2522,862,1100,307,461,105,159,635,935,39560,57275,1842,2915,1186,1565,470,678,172,253
R,4.2,2020,83,1100169,462017,638152,396800,537425,35136,60942,3060,4148,22444,29440,580,700,3997,5497,400218,542011,36032,62435,5369,7366,23688,31014,1037,1355,423919,582268,361753,485986,33640,58806,2364,3145,22174,29006,507,595,3481,4730,364718,489905,34318,59958,4422,5984,23297,30406,914,1173,38098,55884,35047,51439,1496,2136,696,1003,270,434,73,105,516,767,35500,52106,1714,2477,947,1382,391,608,123,182
R,4.2,2020,84,1017362,420493,596869,361374,502259,32458,57914,2749,3853,19823,27077,497,658,3592,5108,364372,506488,33300,59322,4805,6838,20968,28537,962,1241,385711,545049,329331,454659,31135,55887,2104,2930,19589,26698,432,549,3120,4326,331925,458219,31763,56968,3926,5505,20622,27967,844,1065,34782,51820,32043,47600,1323,2027,645,923,234,379,65,109,472,782,32447,48269,1537,2354,879,1333,346,570,118,176
R,4.2,2020,85,922449,374246,548203,322479,463291,28146,52034,2387,3401,17609,24338,448,579,3177,4560,325192,467072,28858,53282,4199,6009,18584,25723,859,1121,343556,501096,294122,419921,27045,50219,1818,2546,17392,23988,395,489,2784,3933,296492,423164,27605,51187,3440,4838,18252,25217,769,965,30690,47107,28357,43370,1101,1815,569,855,217,350,53,90,393,627,28700,43908,1253,2095,759,1171,332,506,90,156
R,4.2,2020,86,792674,314951,477723,271520,403376,23343,45195,1957,2827,14993,21800,413,531,2725,3994,273836,406714,23975,46275,3467,5103,15892,22999,741,1021,288943,436853,247489,365704,22423,43637,1481,2131,14814,21495,354,459,2382,3427,249516,368555,22912,44470,2827,4135,15618,22559,644,885,26008,40870,24031,37672,920,1558,476,696,179,305,59,72,343,567,24320,38159,1063,1805,640,968,274,440,97,136
R,4.2,2020,87,729295,283051,446244,244508,377642,20754,41688,1714,2606,13432,20289,342,440,2301,3579,246437,380603,21294,42695,2979,4639,14202,21327,640,914,260627,409447,223771,343698,19939,40276,1313,1993,13266,20026,298,378,2040,3076,225469,346226,20378,41071,2438,3787,13971,20928,570,798,22424,36797,20737,33944,815,1412,401,613,166,263,44,62,261,503,20968,34377,916,1624,541,852,231,399,70,116
R,4.2,2020,88,655310,247925,407385,216605,348994,16472,35026,1393,2218,11227,17556,279,380,1949,3211,218279,351678,16941,35891,2468,4063,11855,18476,522,769,227905,374374,197948,318401,15864,33847,1053,1681,11091,17356,241,337,1708,2752,199411,320682,16231,34523,2008,3284,11656,18183,452,678,20020,33011,18657,30593,608,1179,340,537,136,200,38,43,241,459,18868,30996,710,1368,460,779,199,293,70,91
R,4.2,2020,89,585838,214710,371128,187638,318063,14010,31272,1185,2005,9847,16562,261,366,1769,2860,189128,320462,14415,32074,2159,3609,10447,17409,489,721,197254,341015,171410,290163,13447,30237,875,1491,9753,16359,234,307,1535,2458,172701,292212,13766,30856,1723,2901,10290,17096,438,627,17456,30113,16228,27900,563,1035,310,514,94,203,27,59,234,402,16427,28250,649,1218,436,708,157,313,51,94
R,4.2,2020,90,498961,176505,322456,153957,276158,11666,27611,1060,1671,8226,14283,215,313,1381,2420,155128,278155,12006,28301,1846,3045,8653,14982,384,611,161874,296585,140372,252133,11176,26721,797,1266,8144,14120,186,270,1199,2075,141392,253843,11440,27252,1491,2472,8516,14733,331,526,14631,25871,13585,24025,490,890,263,405,82,163,29,43,182,345,13736,24312,566,1049,355,573,137,249,53,85
R,4.2,2020,91,421344,142682,278662,124932,239646,9069,23231,783,1354,6570,12014,156,282,1172,2135,125911,241423,9346,23850,1431,2563,6944,12627,321,547,131307,257122,114343,219698,8705,22446,591,1002,6504,11877,139,248,1025,1851,115194,221222,8929,22937,1168,2079,6840,12424,283,488,11375,21540,10589,19948,364,785,192,352,66,137,17,34,147,284,10717,20201,417,913,263,484,104,203,38,59
R,4.2,2020,92,356524,115711,240813,101263,207529,7235,19772,616,1189,5536,10286,119,219,942,1818,102063,209054,7439,20260,1133,2233,5852,10791,248,466,106788,223137,92931,191158,6972,19141,461,903,5484,10169,105,186,835,1580,93640,192471,7138,19530,921,1830,5772,10616,221,402,8923,17676,8332,16371,263,631,155,286,52,117,14,33,107,238,8423,16583,301,730,212,403,80,175,27,64
R,4.2,2020,93,287880,89325,198555,77916,171159,5696,16122,475,987,4397,8631,96,171,745,1485,78536,172403,5892,16556,905,1831,4627,9033,184,350,82452,184202,71511,157898,5479,15575,374,745,4357,8539,84,147,647,1298,72048,158980,5633,15925,754,1500,4557,8896,158,304,6873,14353,6405,13261,217,547,101,242,40,92,12,24,98,187,6488,13423,259,631,151,331,70,137,26,46
R,4.2,2020,94,227657,66936,160721,58272,138239,4240,13233,357,756,3465,7129,53,142,549,1222,58736,139249,4381,13591,655,1441,3635,7478,128,297,61815,149423,53507,127776,4083,12823,264,575,3436,7049,46,123,479,1077,53912,128669,4192,13114,527,1191,3586,7359,110,258,5121,11298,4765,10463,157,410,93,181,29,80,7,19,70,145,4824,10580,189,477,128,250,49,119,18,39
R,4.2,2020,95,177949,49641,128308,42992,110557,3162,10254,260,623,2757,5764,56,133,414,977,43342,111374,3266,10561,488,1183,2896,6020,111,246,45938,119608,39543,102485,3051,9942,199,487,2732,5710,49,120,364,864,39852,103205,3133,10199,404,994,2856,5934,96,220,3703,8700,3449,8072,111,312,61,136,25,54,7,13,50,113,3490,8169,133,362,84,189,40,86,15,26
R,4.2,2020,96,133620,35762,97858,30839,84299,2251,7862,199,439,2114,4433,33,96,326,729,31104,84899,2337,8084,378,852,2227,4626,75,190,33099,91541,28354,78459,2173,7622,158,338,2096,4385,28,83,290,654,28592,78998,2244,7809,321,713,2198,4558,63,170,2663,6317,2485,5840,78,240,41,101,18,48,5,13,36,75,2512,5901,93,275,57,139,29,68,12,20
R,4.2,2020,97,96237,24589,71648,20952,61455,1621,5823,131,310,1622,3455,24,68,239,537,21159,61890,1685,5995,258,615,1702,3607,59,140,22714,67148,19216,57266,1559,5659,100,245,1605,3428,22,64,212,486,19401,57658,1612,5810,211,522,1679,3566,51,128,1875,4500,1736,4189,62,164,31,65,17,27,2,4,27,51,1758,4232,73,185,47,93,23,41,8,12
R,4.2,2020,98,70134,16626,53508,14254,46051,1003,4299,90,257,1106,2428,20,51,153,422,14382,46393,1053,4434,172,491,1157,2543,40,109,15481,50190,13181,42987,971,4182,74,207,1102,2411,17,43,136,360,13294,43277,1013,4292,147,414,1149,2505,34,94,1145,3318,1073,3064,32,117,16,50,4,17,3,8,17,62,1088,3116,40,142,25,77,8,38,6,15
R,4.2,2020,99,47316,10599,36717,8971,31257,673,3021,54,157,769,1943,11,39,121,300,9069,31496,707,3123,120,322,809,2027,29,81,9903,34577,8338,29269,649,2954,42,129,761,1930,8,36,105,259,8425,29476,676,3039,100,272,796,2004,22,72,696,2140,633,1988,24,67,12,28,8,13,3,3,16,41,644,2020,31,84,20,50,13,23,7,9
R,4.2,2020,100,77427,14643,62784,11835,51837,1079,5923,98,311,1436,4072,26,75,169,566,11968,52289,1133,6143,187,620,1492,4213,56,156,13685,59253,10960,48613,1047,5773,78,264,1430,4043,24,68,146,492,11077,49002,1093,5954,154,538,1478,4165,48,137,958,3531,875,3224,32,150,20,47,6,29,2,7,23,74,891,3287,40,189,33,82,14,48,8,19
R,5,2020,999,331441887,164181119,167260768,125526726,126143910,21594990,23292826,2171812,2123209,9714885,10479551,432615,417552,4740091,4803720,129754743,130405859,23749213,25522431,3545539,3553131,11480732,12233386,847549,834583,132716686,136612521,98039403,99420733,20025362,21682058,1190625,1219716,9388060,10154726,312567,305661,3760669,3829627,101392384,102815336,21717922,23444030,2159748,2249726,10884905,11640444,638276,634514,31464433,30648247,27487323,26723177,1569628,1610768,981187,903493,326825,324825,120048,111891,979422,974093,28362359,27590523,2031291,2078401,1385791,1303405,595827,592942,209273,200069
R,5,2020,0,3723579,1903324,1820255,1323087,1262901,300927,291800,35458,33974,112197,105733,7097,6700,124558,119147,1437650,1372476,370004,358040,58544,56151,158200,149544,15633,14784,1407632,1343477,919850,874755,265519,257645,13962,13475,104436,98363,4351,4084,99514,95155,1011871,962728,321486,311291,28729,27662,142668,134774,10631,10035,495692,476778,403237,388146,35408,34155,21496,20499,7761,7370,2746,2616,25044,23992,425779,409748,48518,46749,29815,28489,15532,14770,5002,4749
R,5,2020,1,3772296,1927009,1845287,1341264,1280970,302340,294820,35716,34288,115660,108938,7274,6850,124755,119421,1455964,1390759,371345,361058,58914,56608,161851,152908,15845,14970,1424907,1360587,932172,885561,266631,260224,14270,13834,107749,101438,4465,4212,99620,95318,1024240,973647,322438,313818,29121,28130,146183,137979,10791,10196,502102,484700,409092,395409,35709,34596,21446,20454,7911,7500,2809,2638,25135,24103,431724,417112,48907,47240,29793,28478,15668,14929,5054,4774
R,5,2020,2,3866268,1977240,1889028,1374011,1309690,309913,301830,36581,34532,122357,114711,7368,7001,127010,121264,1490749,1421137,379783,368964,60280,57241,169632,159440,16132,15280,1464843,1395971,954305,905438,275087,268013,14539,13945,114562,107258,4634,4363,101716,96954,1048261,994985,331778,322435,29753,28539,154040,144508,11131,10472,512397,493057,419706,404252,34826,33817,22042,20587,7795,7453,2734,2638,25294,24310,442488,426152,48005,46529,30527,28702,15592,14932,5001,4808
R,5,2020,3,3954657,2023690,1930967,1412859,1344150,310420,302365,35633,34636,129029,120596,7525,7128,128224,122092,1530620,1456377,380031,369336,59778,57770,177478,165926,16557,15570,1501266,1428222,981211,929149,275732,268810,15502,14891,121261,113210,4825,4486,102735,97676,1075988,1019363,332079,323079,31135,29822,161844,151031,11576,10737,522424,502745,431648,415001,34688,33555,20131,19745,7768,7386,2700,2642,25489,24416,454632,437014,47952,46257,28643,27948,15634,14895,4981,4833
R,5,2020,4,4044889,2067270,1977619,1457749,1388750,312164,305560,35224,33905,125860,118756,7389,7072,128884,123576,1576232,1502366,381923,373075,59879,57509,174268,164647,16442,15630,1533339,1464349,1013324,961659,278128,272537,15988,15315,118068,111428,4654,4459,103177,98951,1108628,1053079,334662,327290,31974,30618,158499,149741,11377,10813,533931,513270,444425,427091,34036,33023,19236,18590,7792,7328,2735,2613,25707,24625,467604,449287,47261,45785,27905,26891,15769,14906,5065,4817
R,5,2020,5,4075972,2081662,1994310,1464506,1398424,316891,309406,35174,34171,129099,121787,7302,7118,128690,123404,1582805,1511853,386525,376636,59869,57866,177374,167686,16369,15708,1550479,1480525,1022132,970841,282363,275918,16322,15709,121692,114603,4698,4540,103272,98914,1117501,1062187,338806,330451,32445,31103,162181,153019,11491,10967,531183,513785,442374,427583,34528,33488,18852,18462,7407,7184,2604,2578,25418,24490,465304,449666,47719,46185,27424,26763,15193,14667,4878,4741
