UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,2,2021,63,4194107,2033650,2160457,1662943,1727523,227043,267685,20074,21368,95723,113454,3611,3717,24256,26710,1683050,1749373,233347,275714,33122,36220,104077,121867,6452,6758,1809911,1923891,1461990,1515446,217790,256948,13356,15092,93754,111434,2967,3021,20054,21950,1478453,1533186,222385,262911,24136,27412,101198,118776,5394,5631,223739,236566,200953,212077,9253,10737,6718,6276,1969,2020,644,696,4202,4760,204597,216187,10962,12803,8986,8808,2879,3091,1058,1127
R,2,2021,64,4049106,1953257,2095849,1600252,1674708,215357,260474,18911,20418,92574,111027,3391,3468,22772,25754,1619247,1695889,221277,268161,31365,35016,100184,118924,6006,6386,1744546,1871994,1412961,1474347,206585,250121,12619,14493,90749,108937,2769,2891,18863,21205,1428545,1491581,210870,255786,22937,26691,97539,115825,5036,5385,208711,223855,187291,200361,8772,10353,6292,5925,1825,2090,622,577,3909,4549,190702,204308,10407,12375,8428,8325,2645,3099,970,1001
R,2,2021,65,3907785,1874340,2033445,1539147,1628899,202448,247327,17971,19607,89959,109817,3131,3440,21684,24355,1557196,1648746,208019,254628,29837,33365,97200,117409,5633,6171,1676585,1817457,1361610,1435219,194028,237595,12104,13969,88236,107841,2599,2821,18008,20012,1376450,1451330,198035,242969,21985,25448,94693,114452,4777,5152,197755,215988,177537,193680,8420,9732,5867,5638,1723,1976,532,619,3676,4343,180746,197416,9984,11659,7852,7917,2507,2957,856,1019
R,2,2021,66,3812595,1821034,1991561,1501561,1601929,192168,237735,16794,18372,87043,107114,3020,3273,20448,23138,1518516,1620789,197392,244624,28210,31506,93808,114189,5372,5950,1636736,1786824,1335345,1417351,184543,228862,11649,13424,85463,105314,2526,2719,17210,19154,1349483,1432736,188386,234001,21312,24468,91533,111532,4575,5034,184298,204737,166216,184578,7625,8873,5145,4948,1580,1800,494,554,3238,3984,169033,188053,9006,10623,6898,7038,2275,2657,797,916
R,2,2021,67,3634394,1726919,1907475,1435227,1545246,174294,221297,15438,17013,80407,99481,2663,2967,18890,21471,1451011,1562770,178967,227557,26232,29427,86454,105993,4779,5420,1559610,1719146,1284400,1375430,167237,213109,10772,12421,79043,97845,2224,2475,15934,17866,1297631,1389826,170651,217767,19973,22899,84455,103609,4084,4630,167309,188329,150827,169816,7057,8188,4666,4592,1364,1636,439,492,2956,3605,153380,172944,8316,9790,6259,6528,1999,2384,695,790
R,2,2021,68,3530158,1668962,1861196,1392252,1511752,163001,211312,14253,16188,79445,99021,2664,2890,17347,20033,1406641,1528123,167318,217077,24090,27878,85104,105062,4688,5227,1513937,1683090,1252382,1350828,156464,203588,10027,11918,78128,97448,2286,2431,14650,16877,1264419,1364461,159623,208001,18443,21937,83189,102754,4058,4458,155025,178106,139870,160924,6537,7724,4226,4270,1317,1573,378,459,2697,3156,142222,163662,7695,9076,5647,5941,1915,2308,630,769
R,2,2021,69,3364906,1584598,1780308,1331387,1453815,151215,200384,13188,14996,70279,89843,2321,2625,16208,18645,1344833,1469158,155205,205762,22709,26179,75319,95103,4220,4727,1440266,1615058,1200561,1304613,145427,193066,9451,11099,69096,88422,1984,2214,13747,15644,1211874,1317304,148401,197138,17564,20700,73632,93041,3659,4039,144332,165250,130826,149202,5788,7318,3737,3897,1183,1421,337,411,2461,3001,132959,151854,6804,8624,5145,5479,1687,2062,561,688
R,2,2021,70,3161483,1478104,1683379,1232345,1364322,144873,192872,12614,14295,70560,91778,2303,2457,15409,17655,1245178,1378651,148696,198079,21613,24711,75335,97032,4087,4523,1341962,1523471,1109200,1219834,139187,185893,9127,10493,69399,90347,1959,2094,13090,14810,1120009,1231711,142007,189840,16883,19406,73678,94936,3553,3875,136142,159908,123145,144488,5686,6979,3487,3802,1161,1431,344,363,2319,2845,125169,146940,6689,8239,4730,5305,1657,2096,534,648
R,2,2021,71,3061561,1428568,1632993,1196314,1329884,134735,182060,11960,13369,68927,88482,2258,2467,14374,16731,1208253,1343492,138251,186970,20574,23357,73249,93238,3961,4412,1302589,1483814,1082129,1194796,129612,175564,8741,10019,67916,87216,1912,2089,12279,14130,1092266,1206156,132295,179320,16167,18660,71762,91389,3411,3802,125979,149179,114185,135088,5123,6496,3219,3350,1011,1266,346,378,2095,2601,115987,137336,5956,7650,4407,4697,1487,1849,550,610
R,2,2021,72,2987968,1391136,1596832,1173577,1312332,125595,171285,11195,12663,65174,82332,2108,2321,13487,15899,1184756,1325402,128882,175855,19281,22224,69261,86811,3673,4102,1274907,1456613,1068124,1185173,120900,165344,8308,9535,64210,81127,1798,1988,11567,13446,1077644,1196115,123408,168827,15340,17859,67853,85038,3180,3542,116229,140219,105453,127159,4695,5941,2887,3128,964,1205,310,333,1920,2453,107112,129287,5474,7028,3941,4365,1408,1773,493,560
R,2,2021,73,3015086,1404920,1610166,1202442,1345193,116217,159161,10650,11921,60463,76191,1950,2066,13198,15634,1213496,1358153,119411,163539,18749,21521,64225,80476,3468,3799,1293955,1476248,1101595,1223455,111884,153548,7873,9059,59568,75094,1681,1769,11354,13323,1111036,1234381,114312,156941,14971,17426,62907,78879,3043,3308,110965,133918,100847,121738,4333,5613,2777,2862,895,1097,269,297,1844,2311,102460,123772,5099,6598,3778,4095,1318,1597,425,491
R,2,2021,74,2772163,1293709,1478454,1112260,1240552,102454,141052,9778,10902,55507,70022,1753,1805,11957,14121,1122373,1252298,105231,144905,17105,19453,58879,73943,3148,3415,1192684,1354888,1020244,1128189,98548,135838,7299,8347,54788,68969,1506,1541,10299,12004,1028920,1138073,100656,138784,13745,15778,57775,72440,2731,2973,101025,123566,92016,112363,3906,5214,2479,2555,719,1053,247,264,1658,2117,93453,114225,4575,6121,3360,3675,1104,1503,417,442
R,2,2021,75,2103960,959903,1144057,813534,946455,81950,117955,7593,8833,45923,57812,1518,1665,9385,11337,821333,955812,84195,121080,13154,15508,48767,61111,2703,3026,875200,1035692,736366,847792,78646,113412,5562,6593,45266,56945,1318,1431,8042,9519,742997,855573,80340,115748,10403,12317,47805,59828,2363,2639,84703,108365,77168,98663,3304,4543,2031,2240,657,867,200,234,1343,1818,78336,100239,3855,5332,2751,3191,962,1283,340,387
R,2,2021,76,2056701,934478,1122223,796228,932605,77261,112914,7141,8435,43496,55593,1334,1551,9018,11125,803815,941803,79391,116049,12499,15050,46135,58758,2493,2900,857005,1021808,725552,841005,74277,108894,5337,6344,42903,54770,1156,1337,7780,9458,732046,848761,75894,111280,10061,12102,45260,57553,2195,2541,77473,100415,70676,91600,2984,4020,1804,2091,593,823,178,214,1238,1667,71769,93042,3497,4769,2438,2948,875,1205,298,359
R,2,2021,77,2035292,918022,1117270,790625,941335,71751,106732,6534,7936,39677,49416,1219,1305,8216,10546,797574,950124,73536,109612,11588,14301,41997,52288,2277,2571,847620,1023140,726287,855317,69004,102994,4952,6065,39136,48681,1073,1135,7168,8948,732336,862716,70382,105179,9450,11608,41205,51202,2016,2264,70402,94130,64338,86018,2747,3738,1582,1871,541,735,146,170,1048,1598,65238,87408,3154,4433,2138,2693,792,1086,261,307
R,2,2021,78,1933028,865547,1067481,746786,900842,66194,100793,6029,7295,37874,47666,1039,1260,7625,9625,753202,908855,67990,103408,10742,13207,39974,50260,1931,2339,801440,978738,688173,819853,63652,97118,4671,5517,37405,46984,905,1066,6634,8200,693744,826639,65034,99096,8878,10704,39267,49258,1686,2028,64107,88743,58613,80989,2542,3675,1358,1778,469,682,134,194,991,1425,59458,82216,2956,4312,1864,2503,707,1002,245,311
R,2,2021,79,1645293,727847,917446,625295,770464,56445,88354,5294,6323,33244,42726,932,1078,6637,8501,630844,777534,57983,90652,9305,11487,35181,45069,1734,2040,671272,840071,573560,699504,54262,85372,4064,4856,32817,42129,817,903,5752,7307,578348,705544,55436,87150,7620,9397,34539,44188,1533,1762,56575,77375,51735,70960,2183,2982,1230,1467,427,597,115,175,885,1194,52496,71990,2547,3502,1685,2090,642,881,201,278
R,2,2021,80,1485912,649026,836886,554569,700081,50974,81834,4757,5886,31827,40424,871,1009,6028,7652,559622,706423,52320,83919,8383,10450,33662,42613,1612,1912,596132,762890,506121,632268,48938,78878,3635,4531,31431,39857,766,845,5241,6511,510503,637617,49963,80466,6838,8503,33068,41785,1428,1644,52894,73996,48448,67813,2036,2956,1122,1355,396,567,105,164,787,1141,49119,68806,2357,3453,1545,1947,594,828,184,268
R,2,2021,81,1339900,577720,762180,493205,636692,45539,75126,4134,5303,28661,36845,767,998,5414,7216,497777,642677,46773,77106,7300,9590,30315,38880,1428,1870,530135,694298,449683,574527,43658,72403,3157,4061,28279,36321,662,826,4696,6160,453625,579617,44598,73895,5952,7815,29770,38111,1257,1592,47585,67882,43522,62165,1881,2723,977,1242,382,524,105,172,718,1056,44152,63060,2175,3211,1348,1775,545,769,171,278
R,2,2021,82,1262491,538569,723922,462701,609911,40690,68576,3765,4915,25968,33294,652,858,4793,6368,466753,615227,41788,70275,6656,8697,27389,35111,1198,1614,495230,660458,422938,551735,39038,66020,2905,3758,25647,32829,554,716,4148,5400,426423,556215,39866,67302,5455,7049,26915,34412,1049,1364,43339,63464,39763,58176,1652,2556,860,1157,321,465,98,142,645,968,40330,59012,1922,2973,1201,1648,474,699,149,250
R,2,2021,83,1134209,477050,657159,408966,552056,36273,62935,3301,4434,23559,31175,611,815,4340,5744,412656,556847,37301,64521,5860,7758,24868,32816,1106,1516,438150,599590,373233,499317,34830,60593,2525,3408,23275,30734,519,673,3768,4865,376428,503340,35610,61795,4794,6305,24447,32171,953,1286,38900,57569,35733,52739,1443,2342,776,1026,284,441,92,142,572,879,36228,53507,1691,2726,1066,1453,421,645,153,230
R,2,2021,84,1012796,418497,594299,359384,500550,31170,56112,2848,3921,20798,27879,524,680,3773,5157,362586,504831,32013,57532,5022,6922,21999,29368,971,1288,383675,541738,327324,452193,29819,54069,2214,2987,20560,27481,456,583,3302,4425,330109,455843,30459,55166,4152,5611,21649,28808,860,1121,34822,52561,32060,48357,1351,2043,634,934,238,398,68,97,471,732,32477,48988,1554,2366,870,1311,350,560,111,167
R,2,2021,85,921704,374085,547619,321083,460422,28345,52377,2517,3603,18370,25779,465,623,3305,4815,323845,464419,29113,53681,4418,6390,19400,27177,892,1177,342833,499524,292308,416242,27145,50498,1940,2734,18157,25418,408,518,2875,4114,294704,419634,27731,51507,3630,5166,19080,26644,786,1008,31252,48095,28775,44180,1200,1879,577,869,213,361,57,105,430,701,29141,44785,1382,2174,788,1224,320,533,106,169
R,2,2021,86,823269,327551,495718,281987,419021,24146,46411,2129,3110,15979,22404,411,532,2899,4240,284462,422534,24806,47574,3766,5556,16892,23687,780,1037,300580,452980,257050,379652,23190,44791,1639,2343,15783,22087,358,451,2560,3656,259233,382670,23715,45697,3110,4490,16593,23223,692,896,26971,42738,24937,39369,956,1620,490,767,196,317,53,81,339,584,25229,39864,1091,1877,656,1066,299,464,88,141
R,2,2021,87,704371,274419,429952,236368,362709,19820,40076,1765,2589,13663,20413,372,468,2431,3697,238434,365788,20373,41072,3126,4690,14462,21523,673,935,251937,393035,215601,328654,19027,38669,1354,1966,13502,20142,319,411,2134,3193,217415,331299,19458,39445,2569,3822,14225,21132,585,823,22482,36917,20767,34055,793,1407,411,623,161,271,53,57,297,504,21019,34489,915,1627,557,868,237,391,88,112
R,2,2021,88,648101,245828,402273,212028,340154,17687,37105,1554,2431,12123,18845,307,421,2129,3317,213819,342918,18187,38033,2719,4318,12831,19802,581,847,226195,368868,193857,309327,16982,35824,1193,1875,11983,18608,276,365,1904,2869,195451,311703,17389,36569,2245,3552,12631,19443,528,740,19633,33405,18171,30827,705,1281,361,556,140,237,31,56,225,448,18368,31215,798,1464,474,766,200,359,53,107
R,2,2021,89,561876,207403,354473,181311,303800,13159,29614,1209,1980,9763,15845,249,343,1712,2891,182775,306214,13567,30399,2149,3639,10326,16673,467,704,190705,325768,165741,277195,12661,28611,925,1507,9660,15664,214,302,1504,2489,167020,279261,12991,29222,1754,2960,10171,16405,404,618,16698,28705,15570,26605,498,1003,284,473,103,181,35,41,208,402,15755,26953,576,1177,395,679,155,268,63,86
R,2,2021,90,502955,179749,323206,156376,276262,11597,26954,1063,1804,8921,15232,230,328,1562,2626,157693,278465,11953,27683,1923,3276,9453,16016,430,643,165079,296601,142760,251599,11105,26039,801,1356,8835,15066,207,278,1371,2263,143918,253487,11386,26602,1562,2651,9310,15757,387,562,14670,26605,13616,24663,492,915,262,448,86,166,23,50,191,363,13775,24978,567,1081,361,625,143,259,43,81
R,2,2021,91,412812,141729,271083,123253,231684,9153,22995,873,1449,7042,12550,185,281,1223,2124,124293,233436,9446,23607,1560,2648,7425,13161,349,549,130145,249463,112493,211616,8778,22240,670,1114,6976,12403,164,247,1064,1843,113399,213133,9008,22722,1277,2177,7312,12941,304,480,11584,21620,10760,20068,375,755,203,335,66,147,21,34,159,281,10894,20303,438,885,283,471,113,220,45,69
R,2,2021,92,349067,114896,234171,100297,200821,7106,19254,678,1211,5681,10729,130,243,1004,1913,101131,202412,7348,19806,1247,2298,6005,11275,259,489,105817,216158,91842,184173,6816,18588,522,913,5630,10616,117,208,890,1660,92578,185540,7016,19030,1036,1883,5923,11102,229,427,9079,18013,8455,16648,290,666,156,298,51,113,13,35,114,253,8553,16872,332,776,211,415,82,173,30,62
R,2,2021,93,287045,90245,196800,78578,169022,5566,16063,515,1026,4684,8939,98,183,804,1567,79259,170325,5745,16476,958,1945,4946,9376,207,395,83449,182432,72233,155712,5367,15550,399,785,4645,8847,86,157,719,1381,72841,156856,5515,15882,797,1611,4884,9235,185,344,6796,14368,6345,13310,199,513,116,241,39,92,12,26,85,186,6418,13469,230,594,161,334,62,141,22,51
R,2,2021,94,224613,67316,157297,58486,135063,4158,12664,388,828,3598,7328,71,156,615,1258,59005,136124,4307,13032,737,1531,3792,7674,152,309,62229,145982,53751,124598,3990,12240,315,643,3567,7251,62,140,544,1110,54212,125525,4108,12543,627,1275,3737,7563,131,279,5087,11315,4735,10465,168,424,73,185,31,77,9,16,71,148,4793,10599,199,489,110,256,55,111,21,30
R,2,2021,95,175205,49854,125351,43039,107362,3117,10139,291,614,2889,6072,48,121,470,1043,43434,108223,3240,10450,549,1208,3037,6358,111,249,46165,116630,39606,99288,3008,9817,225,483,2866,6013,42,107,418,922,39956,100051,3107,10074,455,1019,3001,6262,98,217,3689,8721,3433,8074,109,322,66,131,23,59,6,14,52,121,3478,8172,133,376,94,189,36,96,13,32
R,2,2021,96,134168,36179,97989,31165,84106,2208,7716,212,515,2223,4736,40,105,331,811,31438,84776,2294,7966,397,976,2338,4957,84,208,33625,91505,28787,78097,2131,7483,168,407,2209,4695,37,95,293,728,29031,78701,2200,7694,336,830,2310,4891,74,186,2554,6484,2378,6009,77,233,44,108,14,41,3,10,38,83,2407,6075,94,272,61,146,28,66,10,22
R,2,2021,97,95899,24912,70987,21266,60774,1534,5567,150,341,1667,3642,28,73,267,590,21484,61259,1612,5754,291,681,1761,3800,62,145,23033,66440,19519,56561,1474,5399,120,273,1655,3611,24,66,241,530,19719,56996,1540,5559,251,584,1740,3752,52,132,1879,4547,1747,4213,60,168,30,68,12,31,4,7,26,60,1765,4263,72,195,40,97,21,48,10,13
R,2,2021,98,67770,16605,51165,13972,43460,1082,4203,104,253,1252,2748,16,56,179,445,14126,43819,1127,4338,197,499,1318,2876,44,121,15439,47946,12899,40471,1044,4085,86,208,1238,2728,14,50,158,404,13037,40796,1081,4203,167,433,1298,2845,36,107,1166,3219,1073,2989,38,118,18,45,14,20,2,6,21,41,1089,3023,46,135,30,66,20,31,8,14
R,2,2021,99,48651,11172,37479,9486,32101,643,2921,65,191,834,1888,17,42,127,336,9590,32372,681,3038,138,374,873,1978,37,89,10473,35305,8835,30092,626,2845,56,160,829,1876,14,38,113,294,8927,30330,659,2944,121,326,865,1953,30,78,699,2174,651,2009,17,76,9,31,5,12,3,4,14,42,663,2042,22,94,17,48,8,25,7,11
R,2,2021,100,76178,14922,61256,11984,50281,1024,5512,107,343,1572,4423,26,80,209,617,12149,50770,1091,5740,215,684,1642,4586,63,170,13987,57851,11132,47160,992,5381,89,295,1565,4397,23,73,186,545,11281,47589,1050,5574,187,598,1628,4540,53,153,935,3405,852,3121,32,131,18,48,7,26,3,7,23,72,868,3181,41,166,28,86,14,46,10,17
R,3,2021,999,331746860,164286710,167460150,125370975,126056686,21656062,23372406,2188661,2142538,9801226,10570956,437392,422653,4832394,4894911,129685118,130403564,23864023,25654489,3575408,3585807,11602172,12359486,857968,845332,132531167,136487948,97661720,99080997,20059191,21733536,1192544,1223054,9469080,10240680,315452,308744,3833180,3900937,101082900,102542569,21794582,23537166,2168529,2260047,10994980,11755100,645102,641575,31755543,30972202,27709255,26975689,1596871,1638870,996117,919484,332146,330276,121940,113909,999214,993974,28602218,27860995,2069441,2117323,1406879,1325760,607192,604386,212866,203757
R,3,2021,0,3576558,1828896,1747662,1256325,1197250,302092,292922,33673,32264,106881,100582,6820,6387,123105,118257,1369559,1306011,370323,358618,56612,54347,152290,144051,15258,14419,1337626,1274792,858316,814048,265423,257369,12597,12158,99372,93344,4090,3774,97828,94099,948814,901078,320458,310427,27116,26178,136907,129325,10215,9622,491270,472870,398009,383202,36669,35553,21076,20106,7509,7238,2730,2613,25277,24158,420745,404933,49865,48191,29496,28169,15383,14726,5043,4797
R,3,2021,1,3738242,1910391,1827851,1328679,1268347,300848,292439,35622,34213,113697,107055,7181,6760,124364,119037,1443042,1377799,369721,358537,58682,56406,159713,150880,15715,14836,1413332,1349025,924149,878371,265465,258243,14052,13592,105890,99640,4411,4146,99365,95033,1016007,966206,321247,311742,28807,27784,144160,136075,10700,10100,497059,478826,404530,389976,35383,34196,21570,20621,7807,7415,2770,2614,24999,24004,427035,411593,48474,46795,29875,28622,15553,14805,5015,4736
R,3,2021,2,3786780,1934671,1852109,1345891,1284958,303135,295666,35781,34357,117409,110500,7300,6884,125155,119744,1460955,1395029,372271,362012,59043,56724,163837,154669,15905,15033,1431144,1366160,935567,888492,267395,261028,14219,13807,109502,102996,4495,4244,99966,95593,1027949,976817,323308,314701,29101,28130,148166,139731,10853,10254,503527,485949,410324,396466,35740,34638,21562,20550,7907,7504,2805,2640,25189,24151,433006,418212,48963,47311,29942,28594,15671,14938,5052,4779
R,3,2021,3,3881169,1985326,1895843,1379621,1314578,310512,302082,36519,34445,124031,116321,7399,7026,127244,121391,1496546,1426144,380381,369246,60289,57206,171497,161100,16210,15324,1470815,1400895,957399,908056,275818,268393,14755,14101,116248,108893,4680,4394,101915,97058,1051504,997698,332485,322840,30038,28734,155915,146188,11225,10517,514511,494948,422222,406522,34694,33689,21764,20344,7783,7428,2719,2632,25329,24333,445042,428446,47896,46406,30251,28472,15582,14912,4985,4807
R,3,2021,4,3981096,2036708,1944388,1424103,1355240,310672,303219,35697,34666,129989,121527,7533,7141,128714,122595,1542330,1467942,380461,370310,59996,57932,178633,167137,16600,15624,1510552,1438251,988848,936851,275956,269657,15627,15013,122208,114134,4830,4501,103083,98095,1083965,1027464,332419,324014,31355,30039,162945,152214,11601,10789,526156,506137,435255,418389,34716,33562,20070,19653,7781,7393,2703,2640,25631,24500,458365,440478,48042,46296,28641,27893,15688,14923,4999,4835
R,3,2021,5,4054148,2072022,1982126,1460759,1391747,313698,306586,35185,33907,126192,119112,7384,7090,128804,123684,1579182,1505462,383413,374185,59854,57525,174530,165023,16428,15657,1536855,1467320,1015080,963301,279556,273424,16043,15330,118423,111782,4647,4468,103106,99015,1110330,1054779,336025,328225,32040,30631,158814,150114,11366,10831,535167,514806,445679,428446,34142,33162,19142,18577,7769,7330,2737,2622,25698,24669,468852,450683,47388,45960,27814,26894,15716,14909,5062,4826
R,3,2021,6,4080766,2084350,1996416,1466814,1399572,316984,309738,35234,34309,129497,122453,7280,7114,128541,123230,1584976,1512833,386413,376830,59923,58018,177814,168281,16356,15712,1552938,1482680,1024211,972015,282395,276247,16340,15781,122133,115317,4700,4564,103159,98756,1119477,1063208,338654,330651,32458,31183,162679,153679,11502,11002,531412,513736,442603,427557,34589,33491,18894,18528,7364,7136,2580,2550,25382,24474,465499,449625,47759,46179,27465,26835,15135,14602,4854,4710
R,3,2021,7,4047714,2072908,1974806,1462642,1388023,317184,307829,35546,34213,124031,117076,6947,6619,126558,121046,1578961,1499220,385332,373996,60135,57669,171530,161785,16003,15099,1544312,1468528,1021919,966278,282765,274719,16716,15949,116999,110401,4519,4279,101394,96902,1115563,1055711,337935,328378,32796,31236,156742,147718,11232,10547,528596,506278,440723,421745,34419,33110,18830,18264,7032,6675,2428,2340,25164,24144,463398,443509,47397,45618,27339,26433,14788,14067,4771,4552
R,3,2021,8,4060798,2074231,1986567,1462445,1396318,315539,307473,35190,34167,128515,121566,7084,6814,125458,120229,1577621,1506673,382528,372416,59666,57707,176132,166534,16224,15440,1546089,1476363,1020713,970001,281919,274964,16754,16081,121625,114757,4641,4398,100437,96162,1113324,1058675,336026,327468,32726,31441,161568,152353,11436,10780,528142,510204,441732,426317,33620,32509,18436,18086,6890,6809,2443,2416,25021,24067,464297,447998,46502,44948,26940,26266,14564,14181,4788,4660
R,3,2021,9,4077442,2089342,1988100,1482360,1406365,317822,307401,36199,34582,121678,115017,6770,6510,124513,118225,1596705,1514894,384661,371194,60890,58069,168271,158994,15751,15003,1551827,1472858,1031847,974355,284369,275334,17025,16168,114902,108513,4357,4175,99327,94313,1123485,1061353,338265,326808,33100,31451,153793,145191,10994,10429,537515,515242,450513,432010,33453,32067,19174,18414,6776,6504,2413,2335,25186,23912,473220,453541,46396,44386,27790,26618,14478,13803,4757,4574
R,3,2021,10,4135464,2120514,2014950,1513333,1433895,321504,310009,34113,33067,119769,113143,6661,6286,125134,118550,1628367,1542754,388475,373961,59181,57123,166398,156802,15692,14722,1568884,1486015,1044605,984822,290074,279363,17136,16544,113217,107001,4383,4151,99469,94134,1136440,1071618,343934,330732,33369,32160,152073,143367,11042,10376,551630,528935,468728,449073,31430,30646,16977,16523,6552,6142,2278,2135,25665,24416,491927,471136,44541,43229,25812,24963,14325,13435,4650,4346
R,3,2021,11,4214536,2158289,2056247,1548950,1468554,326277,315576,34160,32919,118186,112952,6477,6317,124239,119929,1663397,1578782,393065,380701,59095,57207,163871,156544,15199,14739,1593170,1514929,1066255,1006479,294752,285202,17669,17115,111796,106847,4368,4217,98330,95069,1157253,1094220,348385,337430,33645,32824,149685,143184,10790,10414,565119,541318,482695,462075,31525,30374,16491,15804,6390,6105,2109,2100,25909,24860,506144,484562,44680,43271,25450,24383,14186,13360,4409,4325
R,3,2021,12,4346159,2225629,2120530,1601618,1519440,339077,328137,35037,33457,119634,114292,6676,6561,123587,118643,1715166,1628579,405663,392688,60074,57074,164605,157090,15406,14893,1646662,1567603,1105491,1046002,307103,297266,18146,17510,113177,108200,4537,4440,98208,94185,1196031,1133035,360851,349458,34283,32579,150751,143873,11011,10547,578967,552927,496127,473438,31974,30871,16891,15947,6457,6092,2139,2121,25379,24458,519135,495544,44812,43230,25791,24495,13854,13217,4395,4346
R,3,2021,13,4450240,2279735,2170505,1645536,1559337,345116,334425,36180,34772,123401,117413,6764,6575,122738,117983,1758201,1667584,410887,398757,61221,58861,168201,159688,15607,14865,1685556,1604013,1134958,1073016,312904,303481,18565,18211,117028,111415,4592,4371,97509,93519,1224835,1159102,366068,355382,34678,33632,154385,146597,11142,10485,594179,566492,510578,486321,32212,30944,17615,16561,6373,5998,2172,2204,25229,24464,533366,508482,44819,43375,26543,25229,13816,13091,4465,4380
R,3,2021,14,4421151,2263832,2157319,1641582,1558667,341288,329607,36416,34429,119890,114678,6623,6456,118033,113482,1749963,1662744,404024,390723,60767,57989,163288,155475,15206,14573,1677508,1596510,1136988,1076160,309945,299272,18645,17940,113519,108766,4541,4316,93870,90056,1223521,1159046,360663,348825,34390,33071,149729,142763,10873,10289,586324,560809,504594,482507,31343,30335,17771,16489,6371,5912,2082,2140,24163,23426,526442,503698,43361,41898,26377,24918,13559,12712,4333,4284
R,3,2021,15,4331052,2215399,2115653,1617921,1534536,327158,319380,34982,33721,117657,114678,6491,6408,111190,106930,1719842,1632486,385676,376205,58566,56199,158552,153818,14496,13994,1649249,1574358,1128936,1066844,297568,290829,18104,17765,111732,109187,4389,4382,88520,85351,1210348,1145249,345045,337060,33343,32277,146015,142035,10343,10043,566150,541295,488985,467692,29590,28551,16878,15956,5925,5491,2102,2026,22670,21579,509494,487237,40631,39145,25223,23922,12537,11783,4153,3951
R,3,2021,16,4302416,2200015,2102401,1611258,1528620,321851,312626,34417,33041,119690,118688,6509,6180,106290,103246,1708530,1622941,376829,366488,57425,55373,159388,156691,14236,13695,1647828,1574430,1132832,1071717,293354,285175,18132,17270,113890,113197,4538,4339,85082,82732,1211010,1147515,338037,329121,33232,31939,147355,145277,10315,10008,552187,527971,478426,456903,28497,27451,16285,15771,5800,5491,1971,1841,21208,20514,497520,475426,38792,37367,24193,23434,12033,11414,3921,3687
R,3,2021,17,4329159,2211967,2117192,1628255,1545995,320058,312543,33528,32779,120701,119880,6286,5980,103139,100015,1722675,1637537,372892,364138,56429,54949,159071,156862,13865,13258,1668803,1595467,1156813,1093452,292257,285961,17808,17277,115027,114476,4402,4182,82496,80119,1232584,1167030,335243,328021,32897,31987,147337,145629,10096,9620,543164,521725,471442,452543,27801,26582,15720,15502,5674,5404,1884,1798,20643,19896,490091,470507,37649,36117,23532,22962,11734,11233,3769,3638
R,3,2021,18,4281013,2187399,2093614,1610042,1527882,318490,312392,33555,32131,121344,120236,6239,5940,97729,95033,1699150,1614513,368314,361108,55808,53871,157572,155275,13650,13008,1652915,1580906,1145575,1081839,291038,286552,17712,17194,115822,115052,4415,4169,78353,76100,1217248,1151481,331669,326290,32448,31616,146383,144502,10004,9529,534484,512708,464467,446043,27452,25840,15843,14937,5522,5184,1824,1771,19376,18933,481902,463032,36645,34818,23360,22255,11189,10773,3646,3479
R,3,2021,19,4302392,2197657,2104735,1616679,1536821,324667,317938,33444,31607,121215,119239,6022,5873,95630,93257,1703870,1621671,373270,365803,56005,53849,156217,153023,13140,12858,1669196,1599608,1156989,1096918,297696,292478,17908,17197,115949,114162,4234,4081,76420,74772,1226846,1165195,337244,331574,32845,32088,145453,142662,9691,9405,528461,505127,459690,439903,26971,25460,15536,14410,5266,5077,1788,1792,19210,18485,477024,456476,36026,34229,23160,21761,10764,10361,3449,3453
